YEAR,MO,DY,T2M_MIN,T2M_MAX,RH2M,WS2M,ALLSKY_SFC_SW_DWN,ET0
2014,8,16,19.17,29.19,73.56,3.09,18.540000000000003,4.993
2014,8,17,19.45,28.92,78.08,2.83,20.052000000000003,4.987
2014,8,18,19.89,24.99,85.37,3.01,17.208000000000002,3.877
2014,8,19,19.44,28.85,79.78,0.98,19.692,4.707
2014,8,20,19.98,29.9,76.75,1.09,25.056,6.021
2014,8,21,20.19,29.97,74.09,1.81,24.804,6.124
2014,8,22,20.19,32.5,71.11,2.23,23.904,6.298
2014,8,23,21.14,31.55,74.68,3.63,21.708000000000002,5.857
2014,8,24,20.02,29.03,77.9,2.62,19.692,4.942
2014,8,25,20.24,25.52,83.32,2.89,21.096,4.74
2014,8,26,19.27,27.7,79.67,4.32,17.064,4.369
2014,8,27,19.24,26.45,82.47,4.14,12.384,3.294
2014,8,28,19.39,27.9,79.14,4.65,14.508000000000001,4.025
2014,8,29,18.95,28.08,79.44,5.04,13.032,3.792
2014,8,30,18.86,28.55,75.8,5.93,14.508000000000001,4.471
2014,8,31,18.44,28.51,73.92,6.33,17.496000000000002,5.123
2014,9,1,19.13,28.9,77.44,5.06,17.244,4.71
2014,9,2,18.83,27.5,78.94,4.17,17.208000000000002,4.402
2014,9,3,18.78,28.31,77.99,4.01,17.532,4.563
2014,9,4,19.41,29.6,77.36,3.58,16.272,4.448
2014,9,5,18.86,27.84,76.92,4.38,15.012,4.221
2014,9,6,18.14,28.01,80.04,4.19,17.208000000000002,4.327
2014,9,7,19.26,27.96,76.87,3.97,16.164,4.398
2014,9,8,17.99,30.77,74.4,4.01,20.52,5.49
2014,9,9,18.73,29.46,74.15,4.07,21.240000000000002,5.569
2014,9,10,19.16,30.99,71.79,3.68,22.068,5.986
2014,9,11,18.58,31.87,69.78,3.17,23.364,6.32
2014,9,12,19.02,31.19,69.13,3.02,21.348,5.911
2014,9,13,19.17,30.53,72.44,3.27,20.448,5.542
2014,9,14,19.52,29.14,79.41,2.84,18.971999999999998,4.727
2014,9,15,19.34,27.69,80.39,3.57,18.791999999999998,4.581
2014,9,16,19.54,29.4,75.79,3.86,17.496000000000002,4.803
2014,9,17,18.34,29.2,77.42,3.72,15.048,4.176
2014,9,18,19.29,28.67,74.52,3.45,12.888,3.935
2014,9,19,19.41,29.32,73.1,3.22,14.724,4.354
2014,9,20,19.16,29.11,78.88,3.41,15.515999999999998,4.153
2014,9,21,20.12,30.34,76.55,2.87,17.064,4.619
2014,9,22,19.96,27.33,84.19,2.11,18.936,4.391
2014,9,23,19.3,28.66,82.66,1.45,18.108,4.307
2014,9,24,20.06,29.42,81.93,1.14,17.532,4.245
2014,9,25,20.44,27.98,86.45,1.79,19.584000000000003,4.493
2014,9,26,20.26,28.43,84.58,1.96,20.484,4.754
2014,9,27,19.79,28.42,81.57,2.17,22.428,5.241
2014,9,28,19.31,27.3,83.43,2.13,19.44,4.493
2014,9,29,19.3,29.2,81.04,1.94,22.248,5.25
2014,9,30,19.7,29.07,81.13,1.98,21.456,5.097
2014,10,1,18.98,29.3,77.13,1.75,22.824,5.5
2014,10,2,17.06,30.3,73.64,1.42,23.436,5.685
2014,10,3,18.71,29.88,71.91,0.93,19.512,4.845
2014,10,4,18.87,29.79,73.98,1.25,19.944,4.959
2014,10,5,18.2,30.63,73.52,1.17,19.692,4.918
2014,10,6,20.8,29.33,77.28,1.4,19.872,4.923
2014,10,7,19.42,25.73,86.3,1.44,17.46,3.949
2014,10,8,19.05,25.16,86.9,1.29,16.416,3.692
2014,10,9,19.21,27.94,83.11,1.05,18.036,4.236
2014,10,10,19.31,28.18,82.94,1.0,17.928,4.228
2014,10,11,18.5,28.43,84.0,1.92,14.652000000000001,3.541
2014,10,12,17.43,26.35,83.85,2.29,18.036,4.08
2014,10,13,18.35,29.04,76.46,1.83,21.816,5.283
2014,10,14,18.14,29.41,76.47,1.4,20.736,5.03
2014,10,15,20.26,28.47,82.4,2.64,20.736,4.894
2014,10,16,18.32,28.79,78.6,2.38,17.964000000000002,4.467
2014,10,17,17.82,28.18,78.47,2.29,21.168,5.028
2014,10,18,18.69,26.35,83.67,2.52,16.992,3.942
2014,10,19,17.56,27.32,82.7,2.61,13.428,3.333
2014,10,20,17.0,25.83,77.01,2.91,13.356,3.547
2014,10,21,17.48,27.03,76.12,3.05,15.552000000000001,4.089
2014,10,22,17.08,28.44,80.42,2.74,20.88,4.876
2014,10,23,17.7,27.22,84.84,2.51,14.796000000000001,3.48
2014,10,24,18.38,27.55,82.93,1.92,15.696000000000002,3.749
2014,10,25,18.94,26.27,87.77,1.58,12.6,2.923
2014,10,26,19.02,24.56,88.07,1.89,17.496000000000002,3.809
2014,10,27,18.6,22.01,91.95,1.97,14.688,3.019
2014,10,28,17.72,27.17,84.71,1.39,16.956,3.892
2014,10,29,17.46,27.51,82.41,2.18,21.96,4.952
2014,10,30,17.28,27.62,79.21,2.22,22.14,5.12
2014,10,31,15.38,26.21,73.7,1.69,20.916,4.89
2014,11,1,16.28,24.17,86.38,2.22,12.168,2.756
2014,11,2,16.95,26.76,79.89,1.93,16.452,3.927
2014,11,3,15.37,25.85,77.65,1.81,16.416,3.888
2014,11,4,17.16,25.89,74.75,1.53,16.272,3.983
2014,11,5,14.99,25.23,67.93,1.72,16.164,4.104
2014,11,6,15.09,27.71,63.43,1.71,18.791999999999998,4.907
2014,11,7,17.34,28.69,65.47,1.47,19.259999999999998,5.003
2014,11,8,16.34,28.58,67.03,1.3,19.908,4.994
2014,11,9,16.65,29.27,69.5,1.45,14.256,3.855
2014,11,10,15.42,29.38,75.78,1.15,17.424,4.224
2014,11,11,18.5,30.08,76.97,2.15,19.908,4.979
2014,11,12,18.05,26.53,81.2,2.88,15.371999999999998,3.764
2014,11,13,18.45,22.77,89.84,3.69,8.532,1.996
2014,11,14,18.51,26.47,84.72,2.92,12.636,3.099
2014,11,15,18.08,28.55,80.64,2.66,16.956,4.177
2014,11,16,15.22,28.32,70.87,2.54,20.844,5.235
2014,11,17,14.51,28.11,72.69,2.79,20.736,5.11
2014,11,18,14.81,28.54,74.57,3.04,20.052000000000003,4.962
2014,11,19,16.48,29.43,72.85,2.81,20.196,5.194
2014,11,20,16.52,28.95,74.16,2.62,19.8,4.994
2014,11,21,15.61,27.37,72.45,1.9,20.340000000000003,4.929
2014,11,22,14.83,29.3,70.86,1.56,19.692,4.883
2014,11,23,15.27,28.47,69.41,2.46,19.728,5.097
2014,11,24,15.99,28.98,69.59,2.88,20.052000000000003,5.3
2014,11,25,15.5,28.19,70.84,3.08,17.856,4.792
2014,11,26,13.77,28.89,68.61,2.62,19.476000000000003,5.09
2014,11,27,14.11,29.82,65.01,2.11,19.548,5.226
2014,11,28,12.96,27.95,62.99,1.97,13.751999999999999,3.997
2014,11,29,13.76,28.26,62.57,2.23,16.776,4.721
2014,11,30,15.8,27.18,62.96,3.12,15.947999999999999,4.84
2014,12,1,14.67,28.76,70.9,3.17,19.8,5.154
2014,12,2,15.31,29.89,65.84,2.19,18.36,5.038
2014,12,3,12.76,29.63,61.13,1.97,20.448,5.444
2014,12,4,12.6,30.1,62.71,1.99,20.7,5.465
2014,12,5,13.13,29.36,65.66,1.89,20.052000000000003,5.159
2014,12,6,13.93,28.9,65.01,2.04,18.540000000000003,4.939
2014,12,7,15.3,31.5,67.27,1.95,17.064,4.753
2014,12,8,17.37,30.57,70.09,1.81,15.120000000000001,4.214
2014,12,9,18.28,29.66,74.31,1.81,14.436,3.897
2014,12,10,18.8,29.46,77.7,2.34,13.644,3.714
2014,12,11,17.17,29.14,73.74,1.99,13.392000000000001,3.698
2014,12,12,18.58,28.04,76.68,2.45,12.456,3.48
2014,12,13,16.85,24.84,80.81,2.23,15.156,3.574
2014,12,14,17.83,28.58,76.04,2.35,11.304,3.271
2014,12,15,17.77,30.55,68.38,2.23,16.668,4.739
2014,12,16,17.85,28.69,74.53,3.27,16.02,4.415
2014,12,17,17.54,28.75,73.79,3.78,10.620000000000001,3.598
2014,12,18,17.59,27.7,76.4,4.0,9.468,3.211
2014,12,19,17.49,28.68,75.6,3.86,9.107999999999999,3.227
2014,12,20,16.38,26.27,71.97,2.55,16.92,4.378
2014,12,21,15.07,29.77,66.37,2.16,18.252000000000002,4.967
2014,12,22,13.62,29.22,66.95,2.79,18.144000000000002,4.995
2014,12,23,14.79,29.8,68.37,2.03,17.748,4.739
2014,12,24,15.87,29.65,68.69,2.44,15.264000000000001,4.394
2014,12,25,13.6,29.35,60.02,2.35,16.632,4.93
2014,12,26,12.16,27.91,61.91,2.69,18.720000000000002,5.158
2014,12,27,11.79,28.99,62.98,2.56,17.892,4.998
2014,12,28,14.84,25.48,78.04,2.94,11.448,3.077
2014,12,29,16.58,29.4,74.84,2.69,12.708,3.678
2014,12,30,15.67,29.81,71.09,2.69,16.704,4.612
2014,12,31,16.41,31.15,66.15,1.36,17.1,4.599
2015,1,1,18.62,29.61,72.99,2.24,13.68,3.917
2015,1,2,17.97,29.97,71.35,2.24,15.336,4.316
2015,1,3,17.91,30.32,67.13,1.93,16.632,4.679
2015,1,4,17.29,30.97,65.4,1.76,18.540000000000003,5.091
2015,1,5,17.52,29.89,65.49,2.28,17.316,4.963
2015,1,6,16.16,30.02,62.57,2.08,15.3,4.584
2015,1,7,15.59,30.34,60.64,1.56,17.532,4.876
2015,1,8,15.38,29.91,61.63,1.43,14.652000000000001,4.165
2015,1,9,16.35,29.27,62.92,2.4,15.120000000000001,4.619
2015,1,10,12.14,29.88,45.38,2.26,20.988,6.355
2015,1,11,9.31,28.98,46.89,2.77,21.456,6.417
2015,1,12,10.24,28.6,54.28,2.4,21.384,5.875
2015,1,13,11.05,29.46,50.19,2.34,21.168,6.122
2015,1,14,10.92,29.98,51.43,1.99,21.744,6.047
2015,1,15,12.83,30.12,55.42,1.91,20.988,5.793
2015,1,16,15.23,30.22,59.55,1.87,19.836,5.492
2015,1,17,15.38,30.69,55.84,2.29,17.172,5.368
2015,1,18,13.94,31.13,56.94,2.0,19.259999999999998,5.566
2015,1,19,14.14,30.9,57.74,2.38,19.944,5.82
2015,1,20,15.2,30.72,58.34,2.33,17.388,5.307
2015,1,21,15.62,30.1,57.35,2.8,18.503999999999998,5.735
2015,1,22,12.23,29.86,54.73,2.08,20.088,5.684
2015,1,23,15.9,30.35,60.82,2.89,20.772,6.03
2015,1,24,16.13,30.73,61.39,2.87,16.164,5.18
2015,1,25,15.48,31.54,49.1,3.24,21.492,7.115
2015,1,26,11.68,30.04,54.68,3.26,22.14,6.536
2015,1,27,15.2,30.61,58.47,3.5,21.672,6.531
2015,1,28,15.89,32.08,54.9,2.48,19.224,6.044
2015,1,29,16.62,32.62,55.24,1.97,16.416,5.258
2015,1,30,17.27,32.12,54.64,3.18,18.720000000000002,6.366
2015,1,31,15.18,31.99,52.85,3.05,21.204,6.776
2015,2,1,14.98,31.88,52.86,2.6,21.996000000000002,6.687
2015,2,2,15.31,30.97,54.69,3.74,20.664,6.743
2015,2,3,13.87,30.27,53.05,3.84,22.608,7.069
2015,2,4,12.22,30.85,50.96,3.48,22.715999999999998,7.083
2015,2,5,11.81,31.98,46.28,3.12,22.644000000000002,7.333
2015,2,6,14.27,32.54,46.22,2.77,22.356,7.258
2015,2,7,14.66,32.41,49.06,2.54,22.536,7.003
2015,2,8,15.62,30.61,50.54,2.29,21.708000000000002,6.491
2015,2,9,15.46,31.77,49.96,3.5,23.148,7.51
2015,2,10,13.21,30.91,49.21,3.04,23.040000000000003,7.107
2015,2,11,14.55,32.46,49.97,2.01,23.796000000000003,6.904
2015,2,12,15.89,33.06,43.37,2.11,24.156,7.453
2015,2,13,13.84,33.4,41.55,1.85,23.904,7.245
2015,2,14,13.54,33.72,40.87,1.91,23.076,7.178
2015,2,15,14.13,33.93,44.0,2.22,23.544,7.404
2015,2,16,14.57,33.06,46.41,2.24,23.148,7.143
2015,2,17,14.94,33.61,44.14,2.37,23.796000000000003,7.546
2015,2,18,13.43,33.64,41.49,1.77,23.471999999999998,7.107
2015,2,19,14.36,33.31,43.19,2.38,21.132,7.026
2015,2,20,14.76,32.36,45.45,3.57,23.328000000000003,7.932
2015,2,21,14.06,31.94,44.03,3.92,23.471999999999998,8.144
2015,2,22,14.27,32.02,44.81,3.71,23.58,8.021
2015,2,23,13.39,32.73,35.29,3.52,24.336,8.778
2015,2,24,13.38,33.66,29.47,2.75,25.488,8.918
2015,2,25,12.28,34.29,36.32,1.62,23.759999999999998,7.267
2015,2,26,16.98,34.21,49.39,1.75,24.084000000000003,7.087
2015,2,27,18.86,34.84,42.27,1.43,23.652,7.137
2015,2,28,20.32,30.99,63.57,2.73,18.828000000000003,5.701
2015,3,1,20.76,33.05,59.68,2.65,19.44,6.183
2015,3,2,20.39,33.68,53.3,1.55,19.584000000000003,5.928
2015,3,3,20.05,28.93,68.71,1.66,19.296000000000003,5.082
2015,3,4,19.28,30.44,69.04,1.43,23.328000000000003,5.912
2015,3,5,17.42,33.5,54.82,2.25,21.384,6.541
2015,3,6,19.93,31.73,62.24,2.32,14.076,4.688
2015,3,7,19.13,31.02,64.16,1.9,20.88,5.743
2015,3,8,18.66,32.04,57.42,2.8,20.16,6.348
2015,3,9,18.24,33.06,54.37,3.06,22.284000000000002,7.142
2015,3,10,18.06,33.23,49.32,3.67,24.588,8.223
2015,3,11,13.48,33.13,47.09,3.68,25.2,8.256
2015,3,12,16.22,34.17,54.2,3.82,25.452,8.118
2015,3,13,17.39,34.2,50.94,3.84,25.38,8.426
2015,3,14,16.51,34.2,48.94,3.79,25.164,8.471
2015,3,15,19.07,34.41,53.4,3.65,23.868,7.981
2015,3,16,19.18,33.02,46.35,2.61,23.724,7.689
2015,3,17,16.39,35.49,39.58,2.38,25.092,8.331
2015,3,18,16.26,36.21,33.18,1.99,24.588,8.278
2015,3,19,17.62,36.43,31.94,2.98,23.328000000000003,9.135
2015,3,20,15.85,36.19,41.39,3.34,25.668,9.129
2015,3,21,15.11,36.09,37.85,3.3,26.82,9.528
2015,3,22,16.79,36.92,34.55,2.68,25.344,9.135
2015,3,23,18.81,36.41,36.51,2.13,20.844,7.571
2015,3,24,20.18,36.91,36.36,3.07,22.284000000000002,8.868
2015,3,25,19.76,35.87,43.33,3.38,20.628000000000004,8.146
2015,3,26,19.47,35.44,45.4,3.69,23.94,8.774
2015,3,27,18.12,34.62,39.24,3.35,24.66,8.958
2015,3,28,15.19,36.14,40.03,2.64,26.496000000000002,8.832
2015,3,29,19.28,35.94,46.94,2.78,24.3,8.208
2015,3,30,19.67,35.82,45.73,3.2,23.076,8.325
2015,3,31,20.84,34.56,51.41,2.24,16.272,5.851
2015,4,1,20.87,34.86,48.18,2.24,20.268,6.88
2015,4,2,21.8,36.46,44.9,1.65,22.608,7.232
2015,4,3,23.44,36.35,41.17,2.17,22.212,7.821
2015,4,4,22.09,36.83,39.84,1.64,26.28,8.287
2015,4,5,24.36,36.06,41.64,2.03,25.416,8.393
2015,4,6,23.61,36.3,42.37,2.42,24.48,8.468
2015,4,7,24.53,34.13,43.84,2.44,23.112000000000002,7.948
2015,4,8,21.71,36.86,45.47,3.28,22.356,8.466
2015,4,9,21.04,37.07,41.2,2.78,25.128000000000004,8.942
2015,4,10,22.36,35.64,50.57,2.36,22.68,7.477
2015,4,11,22.79,29.52,56.16,1.64,20.088,5.824
2015,4,12,21.39,31.17,58.95,1.75,18.791999999999998,5.545
2015,4,13,19.7,25.81,78.1,3.06,15.947999999999999,4.076
2015,4,14,19.11,30.69,70.3,1.92,21.132,5.531
2015,4,15,19.43,25.97,80.16,2.92,20.340000000000003,4.752
2015,4,16,19.02,31.25,68.75,1.72,23.220000000000002,6.007
2015,4,17,19.26,32.26,66.03,1.45,23.688000000000002,6.201
2015,4,18,18.94,33.71,60.87,1.82,25.416,6.98
2015,4,19,20.47,35.2,56.4,2.63,27.324,8.151
2015,4,20,19.18,35.75,56.38,2.71,25.02,7.715
2015,4,21,20.56,35.14,58.83,3.07,24.264000000000003,7.571
2015,4,22,20.37,35.27,59.78,2.42,23.688000000000002,7.115
2015,4,23,21.87,29.96,68.54,1.57,24.552000000000003,6.31
2015,4,24,19.86,31.45,73.23,1.31,25.452,6.304
2015,4,25,20.99,29.67,75.06,1.91,21.204,5.372
2015,4,26,20.02,31.53,67.55,1.5,22.392,5.875
2015,4,27,19.41,34.07,61.08,2.17,25.416,7.159
2015,4,28,19.23,35.41,57.73,1.85,25.236,7.235
2015,4,29,19.97,35.68,54.56,1.52,24.66,7.101
2015,4,30,20.65,33.88,61.55,1.87,23.436,6.637
2015,5,1,20.5,35.89,59.26,2.37,25.416,7.542
2015,5,2,21.31,33.01,64.3,1.98,20.916,5.994
2015,5,3,21.3,33.06,63.84,1.5,23.832,6.458
2015,5,4,21.77,34.11,57.68,1.81,21.6,6.433
2015,5,5,20.81,31.93,61.22,1.38,22.86,6.192
2015,5,6,20.85,31.72,64.09,1.73,20.808,5.783
2015,5,7,21.21,30.84,70.13,1.37,23.436,5.994
2015,5,8,20.89,31.79,61.67,1.53,25.668,6.841
2015,5,9,21.23,32.08,62.73,0.88,22.248,5.82
2015,5,10,21.95,30.84,65.76,1.39,18.108,5.003
2015,5,11,21.92,32.5,55.69,1.55,17.316,5.328
2015,5,12,20.16,33.31,54.58,2.15,15.732000000000001,5.412
2015,5,13,20.54,32.24,64.62,2.64,14.58,4.861
2015,5,14,20.19,34.36,57.43,2.91,18.576,6.356
2015,5,15,21.2,29.7,72.35,2.89,17.496000000000002,4.947
2015,5,16,21.67,28.85,78.85,2.54,15.947999999999999,4.21
2015,5,17,20.38,32.1,71.72,1.78,20.556,5.456
2015,5,18,21.1,30.45,74.94,2.49,21.528000000000002,5.575
2015,5,19,21.16,34.37,69.53,2.39,24.372,6.689
2015,5,20,21.13,34.66,67.45,3.02,25.38,7.2
2015,5,21,21.63,33.32,66.31,4.41,25.596,7.552
2015,5,22,21.97,27.82,77.62,4.28,24.408,5.94
2015,5,23,20.93,28.11,75.44,4.33,23.688000000000002,5.936
2015,5,24,19.36,32.86,68.54,3.84,26.82,7.307
2015,5,25,21.25,31.8,70.31,3.66,27.576,7.301
2015,5,26,20.44,34.94,63.06,3.57,24.876,7.556
2015,5,27,22.3,31.69,75.79,3.38,23.148,6.096
2015,5,28,19.48,28.27,75.84,2.82,18.252000000000002,4.727
2015,5,29,20.65,32.0,73.82,2.73,21.132,5.674
2015,5,30,20.86,31.86,71.88,2.21,25.38,6.549
2015,5,31,21.31,32.99,68.95,2.02,23.436,6.335
2015,6,1,21.71,31.21,70.63,2.18,18.612000000000002,5.199
2015,6,2,21.64,28.87,79.63,2.48,20.952,5.156
2015,6,3,21.3,30.8,72.73,2.14,23.976000000000003,6.159
2015,6,4,20.97,30.79,75.17,1.54,18.324,4.756
2015,6,5,20.72,30.91,74.41,1.53,21.348,5.424
2015,6,6,21.63,28.95,73.75,1.84,23.832,5.946
2015,6,7,21.11,32.38,68.82,3.52,26.46,7.219
2015,6,8,19.75,31.83,70.33,3.22,26.244,6.9
2015,6,9,20.68,28.71,80.27,2.61,23.796000000000003,5.629
2015,6,10,20.25,30.25,74.19,3.09,25.2,6.342
2015,6,11,20.23,32.01,73.07,3.09,24.336,6.383
2015,6,12,21.04,27.71,79.17,3.73,16.92,4.415
2015,6,13,20.17,29.64,75.32,3.55,18.900000000000002,5.094
2015,6,14,19.53,27.96,76.03,4.3,18.108,4.841
2015,6,15,18.42,29.46,71.59,5.35,18.720000000000002,5.496
2015,6,16,18.7,28.11,72.87,5.08,17.964000000000002,5.122
2015,6,17,19.05,28.39,74.54,5.1,15.912,4.696
2015,6,18,18.73,27.3,75.13,5.31,13.068,4.124
2015,6,19,19.72,27.06,79.89,5.25,11.952,3.571
2015,6,20,20.43,29.83,72.81,6.85,14.292000000000002,5.049
2015,6,21,20.21,28.6,74.66,7.35,13.248000000000001,4.644
2015,6,22,21.31,28.4,76.4,6.9,18.503999999999998,5.239
2015,6,23,21.25,28.16,79.9,6.02,20.772,5.171
2015,6,24,20.88,28.78,78.24,5.76,20.988,5.379
2015,6,25,21.08,30.04,75.41,6.42,20.52,5.75
2015,6,26,20.68,29.66,74.9,7.12,15.120000000000001,4.986
2015,6,27,21.03,30.52,72.07,6.81,16.704,5.593
2015,6,28,20.89,29.15,77.03,4.61,20.52,5.366
2015,6,29,20.46,31.13,74.01,4.04,19.584000000000003,5.504
2015,6,30,20.75,31.3,71.29,4.15,22.896,6.358
2015,7,1,19.81,32.28,68.96,3.99,21.672,6.324
2015,7,2,20.34,31.64,69.97,3.75,16.884,5.282
2015,7,3,20.57,30.93,72.26,4.07,20.304,5.76
2015,7,4,20.72,32.45,68.53,4.76,20.088,6.302
2015,7,5,20.54,33.24,66.68,4.85,23.976000000000003,7.248
2015,7,6,20.22,32.82,66.02,5.25,23.688000000000002,7.275
2015,7,7,19.63,32.71,65.63,5.31,22.392,7.055
2015,7,8,20.16,32.4,68.14,5.28,19.259999999999998,6.273
2015,7,9,20.83,31.65,71.03,5.3,16.956,5.575
2015,7,10,21.23,29.32,75.38,5.24,16.56,4.93
2015,7,11,20.63,29.37,74.2,4.98,17.532,5.133
2015,7,12,20.33,32.87,67.14,4.71,23.112000000000002,6.971
2015,7,13,20.32,33.4,65.38,3.92,22.068,6.787
2015,7,14,20.75,32.54,68.39,3.63,19.62,5.968
2015,7,15,21.42,28.67,76.7,4.26,16.128000000000004,4.584
2015,7,16,20.62,30.92,72.97,4.9,19.476000000000003,5.688
2015,7,17,20.13,31.09,74.71,5.54,17.64,5.301
2015,7,18,21.23,30.3,71.82,5.72,16.596,5.416
2015,7,19,20.09,29.79,74.36,6.7,13.104000000000001,4.663
2015,7,20,19.75,30.19,74.07,5.34,15.876000000000001,4.944
2015,7,21,20.66,29.95,77.76,4.28,18.108,4.907
2015,7,22,20.25,29.31,75.64,4.33,17.676000000000002,4.933
2015,7,23,20.63,30.77,72.17,4.83,20.484,5.907
2015,7,24,19.24,31.28,70.2,4.46,19.548,5.819
2015,7,25,19.34,29.06,73.04,4.4,17.532,5.053
2015,7,26,19.2,29.19,74.75,4.11,18.144000000000002,4.993
2015,7,27,18.19,31.66,68.88,3.91,18.18,5.547
2015,7,28,18.92,33.11,63.14,4.2,20.664,6.689
2015,7,29,18.96,32.5,65.65,4.15,25.416,7.269
2015,7,30,19.16,33.11,64.31,4.27,20.628000000000004,6.62
2015,7,31,19.73,31.19,69.52,4.18,18.900000000000002,5.717
2015,8,1,19.56,30.12,73.74,3.93,17.604,5.031
2015,8,2,19.23,28.81,72.02,4.02,19.944,5.462
2015,8,3,19.98,29.75,75.22,4.0,18.215999999999998,5.036
2015,8,4,19.81,31.08,73.54,4.79,18.252000000000002,5.385
2015,8,5,20.04,29.68,74.36,4.92,18.828000000000003,5.325
2015,8,6,19.51,31.29,69.36,5.13,18.612000000000002,5.874
2015,8,7,20.06,32.31,69.88,4.81,19.512,6.046
2015,8,8,20.17,30.95,71.03,4.73,17.712,5.499
2015,8,9,20.09,30.62,72.02,4.88,15.515999999999998,5.035
2015,8,10,20.85,30.23,75.89,4.32,15.947999999999999,4.702
2015,8,11,20.51,29.92,75.01,4.14,17.856,5.044
2015,8,12,20.03,29.5,72.16,4.39,15.803999999999998,4.887
2015,8,13,20.2,29.97,73.73,4.27,17.748,5.13
2015,8,14,19.81,32.7,67.22,4.28,20.16,6.292
2015,8,15,20.46,32.34,70.15,3.59,22.68,6.382
2015,8,16,20.36,30.12,76.59,3.21,18.936,5.017
2015,8,17,20.89,27.8,80.3,1.58,18.684,4.528
2015,8,18,20.8,32.47,70.19,1.95,21.852,5.873
2015,8,19,21.51,30.79,71.01,2.63,24.444,6.427
2015,8,20,20.75,30.41,75.27,1.79,21.636,5.468
2015,8,21,20.48,28.6,80.26,2.78,16.452,4.205
2015,8,22,20.12,28.72,76.78,3.1,16.812,4.495
2015,8,23,18.84,29.6,73.06,3.85,21.42,5.671
2015,8,24,18.38,29.69,71.44,3.76,19.548,5.421
2015,8,25,19.54,29.13,71.93,3.36,23.184,6.002
2015,8,26,19.43,32.21,70.4,3.85,20.772,5.997
2015,8,27,20.08,29.86,75.63,4.19,17.244,4.872
2015,8,28,19.72,31.76,70.48,3.8,20.916,5.983
2015,8,29,19.81,32.42,67.74,3.65,20.196,6.074
2015,8,30,20.45,31.87,68.75,3.13,18.756,5.579
2015,8,31,19.89,32.85,67.49,3.11,21.924,6.321
2015,9,1,20.06,31.0,67.57,2.77,24.084000000000003,6.51
2015,9,2,19.04,33.72,62.41,2.39,21.312,6.29
2015,9,3,20.72,30.63,72.42,1.33,22.212,5.62
2015,9,4,20.95,30.26,73.91,1.4,20.556,5.222
2015,9,5,20.42,31.57,69.7,1.86,23.688000000000002,6.184
2015,9,6,20.73,26.79,78.59,1.4,21.024,5.004
2015,9,7,20.1,25.36,84.79,2.38,16.38,3.784
2015,9,8,19.16,29.82,73.52,3.2,20.916,5.498
2015,9,9,18.11,29.64,76.31,3.2,19.044,4.922
2015,9,10,19.11,29.97,73.05,3.09,16.2,4.635
2015,9,11,19.61,28.9,76.15,3.66,16.308,4.509
2015,9,12,19.46,31.94,69.29,3.23,20.268,5.823
2015,9,13,18.43,32.41,70.53,3.44,20.988,5.916
2015,9,14,19.44,30.26,73.74,4.46,18.576,5.289
2015,9,15,19.87,30.41,72.44,4.88,15.803999999999998,5.021
2015,9,16,19.35,30.66,70.05,5.4,17.172,5.554
2015,9,17,18.07,30.88,71.97,4.25,12.924,4.398
2015,9,18,20.04,33.02,71.74,3.68,17.28,5.306
2015,9,19,20.61,32.37,70.37,2.89,18.18,5.346
2015,9,20,20.37,29.65,76.91,2.98,17.28,4.625
2015,9,21,18.75,31.34,69.97,2.0,21.276,5.619
2015,9,22,19.98,32.68,68.97,1.28,22.032,5.75
2015,9,23,20.51,27.46,77.66,1.43,19.476000000000003,4.733
2015,9,24,20.2,27.86,79.33,1.46,19.512,4.699
2015,9,25,19.81,31.78,75.0,1.43,22.968,5.746
2015,9,26,21.22,27.6,81.56,1.7,14.184,3.568
2015,9,27,19.85,30.25,76.44,1.36,18.971999999999998,4.758
2015,9,28,19.23,30.83,75.6,1.41,20.592,5.142
2015,9,29,19.93,28.36,81.83,2.28,19.259999999999998,4.608
2015,9,30,19.49,29.96,78.6,2.2,17.748,4.513
2015,10,1,19.51,28.86,77.35,1.73,17.568,4.412
2015,10,2,19.41,29.06,79.03,1.63,18.828000000000003,4.607
2015,10,3,20.71,28.15,80.07,2.35,19.152,4.691
2015,10,4,20.17,27.65,83.93,1.73,17.28,4.09
2015,10,5,20.64,28.36,83.61,1.54,15.192,3.704
2015,10,6,18.63,28.36,79.36,1.31,17.604,4.252
2015,10,7,19.45,28.8,82.13,1.61,21.78,5.101
2015,10,8,19.0,29.89,77.61,2.76,19.836,5.006
2015,10,9,18.95,28.92,82.19,1.94,19.008000000000003,4.522
2015,10,10,19.71,29.17,82.63,2.26,21.240000000000002,4.997
2015,10,11,20.01,26.61,85.67,1.03,17.784000000000002,4.102
2015,10,12,20.3,28.1,83.28,1.55,19.908,4.676
2015,10,13,18.58,29.28,73.41,1.85,22.464000000000002,5.556
2015,10,14,16.03,29.47,66.03,1.9,23.904,6.03
2015,10,15,15.82,29.85,67.83,1.71,22.536,5.665
2015,10,16,16.77,30.14,72.52,1.85,21.384,5.348
2015,10,17,17.38,30.34,74.2,1.98,21.132,5.289
2015,10,18,18.44,31.11,72.38,1.91,23.220000000000002,5.87
2015,10,19,17.78,31.23,68.78,2.03,23.652,6.109
2015,10,20,17.66,31.19,71.8,2.17,20.988,5.463
2015,10,21,17.41,30.51,70.84,2.07,19.944,5.221
2015,10,22,17.45,30.39,66.62,2.22,22.788,5.999
